ID,Data Campionamento,Totalizzato (m3),Componenti nucleo,STAZIONE,TEMPERATURA MINIMA,TEMPERATURA MASSIMA,UMIDITA MINIMA,UMIDITA MASSIMA,PRECIPITAZIONI (mm),VENTO m/s,DIREZIONE
826356,26/08/23 02:00,644.865,2,MANTOVA CAMPO CANOA,27.5,28.9,70,75,0,0.9,113
826356,26/08/23 04:00,644.867,2,MANTOVA CAMPO CANOA,26.4,27.6,77,85,0,0.3,68
826356,26/08/23 06:00,644.869,2,MANTOVA CAMPO CANOA,25.1,25.9,87,89,0,0.5,68
826356,26/08/23 08:00,644.921,2,MANTOVA CAMPO CANOA,24.6,25.5,86,87,0,0.2,113
826356,26/08/23 10:00,644.928,2,MANTOVA CAMPO CANOA,26.9,28.5,76,84,0,1.8,180
826356,26/08/23 12:00,644.93,2,MANTOVA CAMPO CANOA,30.2,32.9,54,70,0,1.3,180
826356,26/08/23 14:00,644.933,2,MANTOVA CAMPO CANOA,31.2,35,45,55,0,1.8,315
826356,26/08/23 16:00,644.945,2,MANTOVA CAMPO CANOA,34.1,38.8,39,46,0,1.3,180
826356,26/08/23 18:00,644.947,2,MANTOVA CAMPO CANOA,33.6,37.3,42,46,0,1.7,113
826356,26/08/23 20:00,644.949,2,MANTOVA CAMPO CANOA,32,33.9,46,57,0,0.8,45
826356,26/08/23 22:00,644.972,2,MANTOVA CAMPO CANOA,27.3,28.4,70,76,0,1.2,270
826356,27/08/23 00:00,644.972,2,MANTOVA CAMPO CANOA,26,27.2,71,76,0,2.4,248
826356,27/08/23 02:00,644.972,2,MANTOVA CAMPO CANOA,24.2,25.7,77,85,0,1.9,315
826356,27/08/23 04:00,644.972,2,MANTOVA CAMPO CANOA,22.8,23.5,86,88,0,0.8,113
826356,27/08/23 06:00,644.972,2,MANTOVA CAMPO CANOA,23.1,23.6,86,90,0,0.5,68
826356,27/08/23 08:00,644.99,2,MANTOVA CAMPO CANOA,23,23.7,90,93,0.6,0.3,90
826356,27/08/23 10:00,645.062,2,MANTOVA CAMPO CANOA,24.9,26.9,86,90,0,0.2,45
826356,27/08/23 12:00,645.066,2,MANTOVA CAMPO CANOA,27.7,28.4,81,83,0,0.2,23
826356,27/08/23 14:00,645.08,2,MANTOVA CAMPO CANOA,27.1,29.1,69,73,0,1.3,0
826356,27/08/23 16:00,645.171,2,MANTOVA CAMPO CANOA,24.2,26,72,81,0,2.1,315
826356,27/08/23 18:00,645.193,2,MANTOVA CAMPO CANOA,25.6,26.6,75,78,0,1.3,293
826356,27/08/23 20:00,645.288,2,MANTOVA CAMPO CANOA,25.9,26.3,74,80,0,0.2,23
826356,27/08/23 22:00,645.296,2,MANTOVA CAMPO CANOA,24.5,25.4,79,89,0,0.1,135
826356,28/08/23 00:00,645.296,2,MANTOVA CAMPO CANOA,23.8,24.3,87,91,0,0.1,113
826356,28/08/23 02:00,645.304,2,MANTOVA CAMPO CANOA,25.4,25.7,75,77,0,1,90
826356,28/08/23 04:00,645.304,2,MANTOVA CAMPO CANOA,23.8,24.7,94,96,0,1.3,45
826356,28/08/23 06:00,645.332,2,MANTOVA CAMPO CANOA,22.2,23.3,96,97,0,0.8,45
826356,28/08/23 08:00,645.42,2,MANTOVA CAMPO CANOA,21.8,22.2,89,97,0,0.6,45
826356,28/08/23 10:00,645.455,2,MANTOVA CAMPO CANOA,24.4,25.5,66,71,0,2.9,113
826356,28/08/23 12:00,645.455,2,MANTOVA CAMPO CANOA,27.8,28.8,55,62,0,2.1,113
826356,28/08/23 14:00,645.455,2,MANTOVA CAMPO CANOA,27.7,30.4,46,59,0,2.6,113
826356,28/08/23 16:00,645.462,2,MANTOVA CAMPO CANOA,21.2,22.4,84,90,0,4.2,293
826356,28/08/23 18:00,645.485,2,MANTOVA CAMPO CANOA,19.1,20.7,87,96,0,1.8,0
826356,28/08/23 20:00,645.493,2,MANTOVA CAMPO CANOA,20.4,21.7,84,93,0,1.7,180
826356,28/08/23 22:00,645.53,2,MANTOVA CAMPO CANOA,19.7,20.1,94,95,0,2.5,270
826356,29/08/23 00:00,645.53,2,MANTOVA CAMPO CANOA,19.3,20,92,94,0,2.4,225
826356,29/08/23 02:00,645.53,2,MANTOVA CAMPO CANOA,18.1,18.6,94,95,0,2.8,270
826356,29/08/23 04:00,645.53,2,MANTOVA CAMPO CANOA,17.5,18.1,94,95,0,3.4,270
826356,29/08/23 06:00,645.594,2,MANTOVA CAMPO CANOA,17.1,18.1,93,97,0.2,2.9,293
826356,29/08/23 08:00,645.609,2,MANTOVA CAMPO CANOA,17,17.6,98,98,0,2.8,293
826356,29/08/23 10:00,645.679,2,MANTOVA CAMPO CANOA,18.5,20.4,78,94,0,2.7,293
826356,29/08/23 12:00,645.735,2,MANTOVA CAMPO CANOA,20,21.4,74,84,0,1,45
826356,29/08/23 14:00,645.749,2,MANTOVA CAMPO CANOA,22.9,23.8,63,67,0,1.1,45
826356,29/08/23 16:00,645.749,2,MANTOVA CAMPO CANOA,22.7,23.6,63,69,0,2.1,315
826356,29/08/23 18:00,645.765,2,MANTOVA CAMPO CANOA,21.3,22.6,65,81,0,2.2,293
826356,29/08/23 20:00,645.789,2,MANTOVA CAMPO CANOA,19.9,20.4,79,89,0,1.3,270
826356,29/08/23 22:00,645.796,2,MANTOVA CAMPO CANOA,20,20.4,81,84,0,2.1,270
826356,30/08/23 00:00,645.888,2,MANTOVA CAMPO CANOA,19.5,19.8,82,87,0,2.3,293
826356,30/08/23 02:00,645.937,2,MANTOVA CAMPO CANOA,18.6,19.1,84,88,0,0.7,113
826356,30/08/23 04:00,645.937,2,MANTOVA CAMPO CANOA,18.5,19.5,81,90,0,0.8,45
826356,30/08/23 06:00,645.986,2,MANTOVA CAMPO CANOA,17.8,18.8,84,91,0,0.3,23
826356,30/08/23 08:00,646.016,2,MANTOVA CAMPO CANOA,17.4,18.2,91,93,0,0,90
826356,30/08/23 10:00,646.08,2,MANTOVA CAMPO CANOA,19.7,20.8,73,82,0,0.9,203
826356,30/08/23 12:00,646.121,2,MANTOVA CAMPO CANOA,22.5,23.6,63,69,0,1.3,180
826356,30/08/23 14:00,646.207,2,MANTOVA CAMPO CANOA,23.6,26.2,55,65,0,1.7,180
826356,30/08/23 16:00,646.217,2,MANTOVA CAMPO CANOA,26.1,28,47,53,0,1.3,203
826356,30/08/23 18:00,646.252,2,MANTOVA CAMPO CANOA,25.7,26.2,53,60,0,1.9,135
826356,30/08/23 20:00,646.255,2,MANTOVA CAMPO CANOA,22.7,24.2,62,67,0,1.7,113
826356,30/08/23 22:00,646.29,2,MANTOVA CAMPO CANOA,21,21.7,69,71,0,1.4,113
826356,31/08/23 00:00,646.29,2,MANTOVA CAMPO CANOA,18.6,20,76,85,0,0.1,23
826356,31/08/23 02:00,646.29,2,MANTOVA CAMPO CANOA,17.6,18.2,86,88,0,0.4,45
826356,31/08/23 04:00,646.29,2,MANTOVA CAMPO CANOA,16.8,17.6,87,91,0,0,45
826356,31/08/23 06:00,646.301,2,MANTOVA CAMPO CANOA,16.2,16.5,91,92,0,0.2,23
826356,31/08/23 08:00,646.345,2,MANTOVA CAMPO CANOA,16.2,17.6,89,94,0,0,68
826356,31/08/23 10:00,646.35,2,MANTOVA CAMPO CANOA,19.3,21.7,76,87,0,0.7,315
826356,31/08/23 12:00,646.427,2,MANTOVA CAMPO CANOA,24,26.1,62,70,0,0.7,68
826356,31/08/23 14:00,646.427,2,MANTOVA CAMPO CANOA,26,28.5,55,61,0,0.9,293
826356,31/08/23 16:00,646.427,2,MANTOVA CAMPO CANOA,26.6,28.4,54,60,0,1.2,180
826356,31/08/23 18:00,646.427,2,MANTOVA CAMPO CANOA,27.9,29.1,50,56,0,1,113
826356,31/08/23 20:00,646.427,2,MANTOVA CAMPO CANOA,24.7,26.3,61,67,0,1.8,203
826356,31/08/23 22:00,646.427,2,MANTOVA CAMPO CANOA,23.1,23.9,68,83,0,0.2,113
826356,01/09/23 00:00,646.427,2,MANTOVA CAMPO CANOA,22.6,23.3,69,74,0,0.6,158
826356,01/09/23 02:00,646.427,2,MANTOVA CAMPO CANOA,19.4,21.6,74,87,0,0.4,45
826356,01/09/23 04:00,646.427,2,MANTOVA CAMPO CANOA,18.3,18.9,91,92,0,0.3,45
826356,01/09/23 06:00,646.452,2,MANTOVA CAMPO CANOA,17.8,18.2,93,94,0,0,23
826356,01/09/23 08:00,646.501,2,MANTOVA CAMPO CANOA,17.7,18.7,93,95,0,0.3,45
826356,01/09/23 10:00,646.55,2,MANTOVA CAMPO CANOA,20.5,22.9,79,88,0,1,135
826356,01/09/23 12:00,646.598,2,MANTOVA CAMPO CANOA,23.2,25.1,72,77,0,1.1,203
826356,01/09/23 14:00,646.598,2,MANTOVA CAMPO CANOA,27,28.4,55,62,0,0.9,293
826356,01/09/23 16:00,646.598,2,MANTOVA CAMPO CANOA,28.4,30.5,48,56,0,1.1,315
826356,01/09/23 18:00,646.602,2,MANTOVA CAMPO CANOA,29.1,31.5,46,51,0,0.9,315
826356,01/09/23 20:00,646.603,2,MANTOVA CAMPO CANOA,26,28.1,54,60,0,0.3,135
826356,01/09/23 22:00,646.603,2,MANTOVA CAMPO CANOA,23.5,24.9,62,73,0,0.1,45
826356,02/09/23 00:00,646.603,2,MANTOVA CAMPO CANOA,21.8,22.3,76,80,0,0.1,45
826356,02/09/23 02:00,646.603,2,MANTOVA CAMPO CANOA,19.5,20.7,83,89,0,0.3,0
826356,02/09/23 04:00,646.604,2,MANTOVA CAMPO CANOA,18.7,19.1,92,93,0,0,45
826356,02/09/23 06:00,646.608,2,MANTOVA CAMPO CANOA,18.4,18.7,93,94,0,0.1,45
826356,02/09/23 08:00,646.613,2,MANTOVA CAMPO CANOA,18.5,19.3,89,91,0,0,23
826356,02/09/23 10:00,646.613,2,MANTOVA CAMPO CANOA,21.3,24.2,73,84,0,0.7,293
826356,02/09/23 12:00,646.667,2,MANTOVA CAMPO CANOA,25.2,27.3,64,73,0,1.2,203
826356,02/09/23 14:00,646.712,2,MANTOVA CAMPO CANOA,28.1,30,53,62,0,1.1,180
826356,02/09/23 16:00,646.772,2,MANTOVA CAMPO CANOA,30.2,31.5,49,56,0,1.1,180
826356,02/09/23 18:00,646.798,2,MANTOVA CAMPO CANOA,29.7,34.3,42,53,0,1.2,180
826356,02/09/23 20:00,646.819,2,MANTOVA CAMPO CANOA,28,31.2,49,58,0,0.5,0
826356,02/09/23 22:00,646.819,2,MANTOVA CAMPO CANOA,24.3,25.5,69,75,0,0,0
826356,03/09/23 00:00,646.819,2,MANTOVA CAMPO CANOA,23.4,25.1,73,78,0,0.5,113
826356,03/09/23 02:00,646.819,2,MANTOVA CAMPO CANOA,20.8,21.4,86,89,0,0.1,68
826356,03/09/23 04:00,646.826,2,MANTOVA CAMPO CANOA,19.6,20.2,92,94,0,0,68
826356,03/09/23 06:00,646.827,2,MANTOVA CAMPO CANOA,19.5,20.2,91,94,0,0.3,45
826356,03/09/23 08:00,646.87,2,MANTOVA CAMPO CANOA,20,20.7,91,94,0,1.2,180
826356,03/09/23 10:00,646.897,2,MANTOVA CAMPO CANOA,21.8,23.4,82,87,0,2.1,270
826356,03/09/23 12:00,646.912,2,MANTOVA CAMPO CANOA,25.3,26.9,70,78,0,2.2,270
826356,03/09/23 14:00,646.913,2,MANTOVA CAMPO CANOA,28.3,29.6,54,62,0,3.1,270
826356,03/09/23 16:00,646.925,2,MANTOVA CAMPO CANOA,30,30.7,50,55,0,2.2,293
826356,03/09/23 18:00,646.929,2,MANTOVA CAMPO CANOA,30.6,31.5,51,58,0,0.8,293
826356,03/09/23 20:00,646.937,2,MANTOVA CAMPO CANOA,27.7,30.9,55,66,0,0.1,45
826356,03/09/23 22:00,646.951,2,MANTOVA CAMPO CANOA,25.9,26.7,72,75,0,0.1,45
826356,04/09/23 00:00,646.952,2,MANTOVA CAMPO CANOA,24.2,25.1,80,84,0,0.4,68
826356,04/09/23 02:00,646.952,2,MANTOVA CAMPO CANOA,22.9,23.6,87,90,0,0.2,113
826356,04/09/23 04:00,646.952,2,MANTOVA CAMPO CANOA,21.5,22.3,91,93,0,0.2,113
826356,04/09/23 06:00,647.006,2,MANTOVA CAMPO CANOA,20.7,21.1,93,94,0,0,90
826356,04/09/23 08:00,647.006,2,MANTOVA CAMPO CANOA,20.6,21,89,95,0,0,338
826356,04/09/23 10:00,647.06,2,MANTOVA CAMPO CANOA,23.4,26.9,77,83,0,0.4,45
826356,04/09/23 12:00,647.135,2,MANTOVA CAMPO CANOA,26.7,28.5,63,76,0,2.2,135
826356,04/09/23 14:00,647.163,2,MANTOVA CAMPO CANOA,28.5,30.1,55,60,0,2.1,113
826356,04/09/23 16:00,647.172,2,MANTOVA CAMPO CANOA,29.5,32.7,48,56,0,1.1,180
826356,04/09/23 18:00,647.176,2,MANTOVA CAMPO CANOA,30.2,32.2,47,56,0,1.2,180
826356,04/09/23 20:00,647.218,2,MANTOVA CAMPO CANOA,27.5,29.1,54,58,0,0.6,113
826356,04/09/23 22:00,647.219,2,MANTOVA CAMPO CANOA,24.6,25.8,60,63,0,2.4,113
826356,05/09/23 00:00,647.219,2,MANTOVA CAMPO CANOA,23.3,23.8,61,63,0,2.5,113
826356,05/09/23 02:00,647.219,2,MANTOVA CAMPO CANOA,22.9,23.7,62,68,0,0.1,45
826356,05/09/23 04:00,647.219,2,MANTOVA CAMPO CANOA,20.8,21.8,76,82,0,0,23
826356,05/09/23 06:00,647.288,2,MANTOVA CAMPO CANOA,21.8,22.2,65,77,0,0.2,45
826356,05/09/23 08:00,647.332,2,MANTOVA CAMPO CANOA,21.3,21.8,68,70,0,0.1,45
826356,05/09/23 10:00,647.392,2,MANTOVA CAMPO CANOA,22.8,24,60,64,0,0.4,45
826356,05/09/23 12:00,647.437,2,MANTOVA CAMPO CANOA,24.9,28.5,48,58,0,0.9,45
826356,05/09/23 14:00,647.438,2,MANTOVA CAMPO CANOA,27.7,29.4,41,47,0,1.4,68
826356,05/09/23 16:00,647.438,2,MANTOVA CAMPO CANOA,29.6,31.5,35,39,0,1,23
826356,05/09/23 18:00,647.44,2,MANTOVA CAMPO CANOA,28.6,32.4,30,37,0,0.7,45
826356,05/09/23 20:00,647.455,2,MANTOVA CAMPO CANOA,25.6,30.4,37,48,0,0.4,68
826356,05/09/23 22:00,647.455,2,MANTOVA CAMPO CANOA,22.4,23.7,54,60,0,0.3,68
826356,06/09/23 00:00,647.455,2,MANTOVA CAMPO CANOA,20.7,21.3,64,69,0,0.8,338
826356,06/09/23 02:00,647.455,2,MANTOVA CAMPO CANOA,19.6,21.4,65,73,0,0.5,0
826356,06/09/23 04:00,647.455,2,MANTOVA CAMPO CANOA,19.1,19.9,71,76,0,0.5,0
826356,06/09/23 06:00,647.458,2,MANTOVA CAMPO CANOA,18.1,18.8,84,87,0,0.8,203
826356,06/09/23 08:00,647.496,2,MANTOVA CAMPO CANOA,17.5,18.2,88,90,0,0.4,0
826356,06/09/23 10:00,647.5,2,MANTOVA CAMPO CANOA,20,22.9,69,82,0,1,315
826356,06/09/23 12:00,647.527,2,MANTOVA CAMPO CANOA,25.5,27,51,58,0,1.2,203
826356,06/09/23 14:00,647.567,2,MANTOVA CAMPO CANOA,29.6,31.8,38,44,0,0.6,23
826356,06/09/23 16:00,647.567,2,MANTOVA CAMPO CANOA,31.3,35,36,43,0,0.7,270
826356,06/09/23 18:00,647.607,2,MANTOVA CAMPO CANOA,29.8,35,34,42,0,0.7,293
826356,06/09/23 20:00,647.707,2,MANTOVA CAMPO CANOA,27.7,33.9,36,45,0,0,135
826356,06/09/23 22:00,647.726,2,MANTOVA CAMPO CANOA,23.4,24.7,51,60,0,0.1,90
826356,07/09/23 00:00,647.726,2,MANTOVA CAMPO CANOA,21.2,22.5,61,70,0,0.1,45
826356,07/09/23 02:00,647.726,2,MANTOVA CAMPO CANOA,19.9,20.4,73,77,0,0.2,45
826356,07/09/23 04:00,647.726,2,MANTOVA CAMPO CANOA,19,19.9,77,82,0,0.1,23
826356,07/09/23 06:00,647.733,2,MANTOVA CAMPO CANOA,18.7,19.3,77,80,0,0.3,45
826356,07/09/23 08:00,647.815,2,MANTOVA CAMPO CANOA,18.6,19.9,80,89,0,1,338
826356,07/09/23 10:00,647.874,2,MANTOVA CAMPO CANOA,20.9,23.6,75,84,0,1.1,315
826356,07/09/23 12:00,647.882,2,MANTOVA CAMPO CANOA,27.5,30.8,44,60,0,0.6,23
826356,07/09/23 14:00,647.912,2,MANTOVA CAMPO CANOA,30.5,33.7,37,41,0,0.7,45
826356,07/09/23 16:00,647.912,2,MANTOVA CAMPO CANOA,31.5,35.5,33,39,0,1,45
826356,07/09/23 18:00,648.19,2,MANTOVA CAMPO CANOA,31.8,34.6,32,42,0,0.8,45
826356,07/09/23 20:00,648.19,2,MANTOVA CAMPO CANOA,27.2,30.2,41,50,0,0.7,68
826356,07/09/23 22:00,648.266,2,MANTOVA CAMPO CANOA,23.7,25.4,56,61,0,0,68
826356,08/09/23 00:00,648.266,2,MANTOVA CAMPO CANOA,21,22,68,74,0,0.1,45
826356,08/09/23 02:00,648.266,2,MANTOVA CAMPO CANOA,20.4,21,72,76,0,0.1,45
826356,08/09/23 04:00,648.266,2,MANTOVA CAMPO CANOA,19.6,21,70,80,0,0.1,45
826356,08/09/23 06:00,648.269,2,MANTOVA CAMPO CANOA,19.1,19.6,74,79,0,0.1,315
826356,08/09/23 08:00,648.278,2,MANTOVA CAMPO CANOA,19.2,20.3,80,87,0,0.9,293
826356,08/09/23 10:00,648.328,2,MANTOVA CAMPO CANOA,21,23.8,76,84,0,1.6,293
826356,08/09/23 12:00,648.383,2,MANTOVA CAMPO CANOA,26.9,28.7,50,58,0,1,248
826356,08/09/23 14:00,648.383,2,MANTOVA CAMPO CANOA,30.4,34.3,38,41,0,0.9,23
826356,08/09/23 16:00,648.383,2,MANTOVA CAMPO CANOA,31.5,35.6,34,40,0,1,23
826356,08/09/23 18:00,648.385,2,MANTOVA CAMPO CANOA,32.7,36.1,32,35,0,0.6,45
826356,08/09/23 20:00,648.457,2,MANTOVA CAMPO CANOA,27.4,35.1,35,46,0,0.1,315
826356,08/09/23 22:00,648.457,2,MANTOVA CAMPO CANOA,25.5,26.2,52,54,0,0.3,68
826356,09/09/23 00:00,648.457,2,MANTOVA CAMPO CANOA,20.9,23.6,63,75,0,0,68
826356,09/09/23 02:00,648.457,2,MANTOVA CAMPO CANOA,19.7,20.5,78,80,0,0,90
826356,09/09/23 04:00,648.458,2,MANTOVA CAMPO CANOA,19.6,20.3,78,82,0,0.1,45
826356,09/09/23 06:00,648.458,2,MANTOVA CAMPO CANOA,19.7,20.3,86,89,0,1,338
826356,09/09/23 08:00,648.495,2,MANTOVA CAMPO CANOA,19.3,20.4,85,87,0,0.7,338
826356,09/09/23 10:00,648.534,2,MANTOVA CAMPO CANOA,21.3,23.6,76,80,0,1.3,315
826356,09/09/23 12:00,648.573,2,MANTOVA CAMPO CANOA,26.1,28.8,52,64,0,1,203
826356,09/09/23 14:00,648.585,2,MANTOVA CAMPO CANOA,26.7,31.3,45,56,0,1.3,180
826356,09/09/23 16:00,648.615,2,MANTOVA CAMPO CANOA,29.8,33.8,42,48,0,1.2,225
826356,09/09/23 18:00,648.62,2,MANTOVA CAMPO CANOA,32.1,35.8,35,44,0,0.8,180
826356,09/09/23 20:00,648.634,2,MANTOVA CAMPO CANOA,27.8,33.8,43,55,0,0.1,0
826356,09/09/23 22:00,648.635,2,MANTOVA CAMPO CANOA,24.3,25.7,54,69,0,0.3,338
826356,10/09/23 00:00,648.723,2,MANTOVA CAMPO CANOA,21.2,23.2,61,74,0,0.1,45
826356,10/09/23 02:00,648.768,2,MANTOVA CAMPO CANOA,20.6,21,75,78,0,0,45
826356,10/09/23 04:00,648.772,2,MANTOVA CAMPO CANOA,20.1,20.6,86,88,0,0.5,0
826356,10/09/23 06:00,648.774,2,MANTOVA CAMPO CANOA,19.4,20.1,83,89,0,0.3,68
826356,10/09/23 08:00,648.822,2,MANTOVA CAMPO CANOA,19.8,20.4,89,91,0,0.4,0
826356,10/09/23 10:00,648.822,2,MANTOVA CAMPO CANOA,21.4,24.1,76,89,0,0.8,180
826356,10/09/23 12:00,648.822,2,MANTOVA CAMPO CANOA,27.1,28.9,53,67,0,0.6,270
826356,10/09/23 14:00,648.833,2,MANTOVA CAMPO CANOA,29.1,32.5,41,49,0,1,270
826356,10/09/23 16:00,648.852,2,MANTOVA CAMPO CANOA,30.4,35.3,42,49,0,0.9,203
826356,10/09/23 18:00,648.8528,2,MANTOVA CAMPO CANOA,28.5,33.6,43,49,0,1.6,270
826356,10/09/23 20:00,648.8531,2,MANTOVA CAMPO CANOA,28,30.3,51,59,0,0.7,0
826356,10/09/23 22:00,648.8557,2,MANTOVA CAMPO CANOA,24.9,25.6,63,74,0,0.1,45
826356,11/09/23 00:00,648.8566,2,MANTOVA CAMPO CANOA,22.5,23.7,71,83,0,0.5,338
826356,11/09/23 02:00,648.8566,2,MANTOVA CAMPO CANOA,20,21.2,75,82,0,0,23
826356,11/09/23 04:00,648.8566,2,MANTOVA CAMPO CANOA,20.2,20.7,80,89,0,0.3,0
826356,11/09/23 06:00,648.8617,2,MANTOVA CAMPO CANOA,19.8,20.2,91,93,0,0,23
826356,11/09/23 08:00,648.8742,2,MANTOVA CAMPO CANOA,19.3,19.9,86,96,0,0.5,135
826356,11/09/23 10:00,648.8762,2,MANTOVA CAMPO CANOA,21.2,24.2,77,85,0,0.8,315
826356,11/09/23 12:00,648.884,2,MANTOVA CAMPO CANOA,26,30.6,56,69,0,1,180
826356,11/09/23 14:00,648.8876,2,MANTOVA CAMPO CANOA,30.5,33.3,51,60,0,0.9,293
826356,11/09/23 16:00,648.8876,2,MANTOVA CAMPO CANOA,32,35.8,39,47,0,1,293
826356,11/09/23 18:00,648.892,2,MANTOVA CAMPO CANOA,32,35.7,35,43,0,0.7,248
826356,11/09/23 20:00,648.9166,2,MANTOVA CAMPO CANOA,27.4,32,44,64,0,0,68
826356,11/09/23 22:00,648.9191,2,MANTOVA CAMPO CANOA,24.2,25.4,63,69,0,0.1,68
826356,12/09/23 00:00,648.9191,2,MANTOVA CAMPO CANOA,22,24.8,64,75,0,0.2,23
826356,12/09/23 02:00,648.9191,2,MANTOVA CAMPO CANOA,20.4,20.9,80,83,0,0,68
826356,12/09/23 04:00,648.9191,2,MANTOVA CAMPO CANOA,19,19.8,83,86,0,0,113
826356,12/09/23 06:00,648.9242,2,MANTOVA CAMPO CANOA,18.5,19.2,84,88,0,0,113
826356,12/09/23 08:00,648.9297,2,MANTOVA CAMPO CANOA,19.3,19.7,81,83,0,0,90
826356,12/09/23 10:00,648.9363,2,MANTOVA CAMPO CANOA,22.4,23.4,73,78,0,0.6,113
826356,12/09/23 12:00,648.9406,2,MANTOVA CAMPO CANOA,25.4,27.1,66,70,0,1.3,203
826356,12/09/23 14:00,648.9406,2,MANTOVA CAMPO CANOA,29.1,31.4,52,58,0,0.9,180
826356,12/09/23 16:00,648.9406,2,MANTOVA CAMPO CANOA,31.5,36.8,42,49,0,0.5,180
826356,12/09/23 18:00,648.943,2,MANTOVA CAMPO CANOA,32.9,35.3,42,51,0,0.4,203
826356,12/09/23 20:00,648.9431,2,MANTOVA CAMPO CANOA,28.5,31.3,51,62,0,0.1,90
826356,12/09/23 22:00,648.9432,2,MANTOVA CAMPO CANOA,26.1,26.9,62,66,0,0.3,90
826356,13/09/23 00:00,648.9432,2,MANTOVA CAMPO CANOA,23.3,24.8,70,79,0,0.2,45
826356,13/09/23 02:00,648.9432,2,MANTOVA CAMPO CANOA,22.9,23.2,80,82,0,0.1,45
826356,13/09/23 04:00,648.9433,2,MANTOVA CAMPO CANOA,21.4,22.6,84,88,0,0,45
826356,13/09/23 06:00,648.9495,2,MANTOVA CAMPO CANOA,20.9,21.3,89,92,0,0.1,68
826356,13/09/23 08:00,648.9503,2,MANTOVA CAMPO CANOA,21,21.7,90,93,0,0.5,135
826356,13/09/23 10:00,648.9503,2,MANTOVA CAMPO CANOA,21.7,22.2,91,92,0,0.8,113
826356,13/09/23 12:00,648.9504,2,MANTOVA CAMPO CANOA,23.8,24.7,84,87,0,0.2,45
826356,13/09/23 14:00,648.9504,2,MANTOVA CAMPO CANOA,25.3,29.2,59,83,0,1.2,180
826356,13/09/23 16:00,648.9504,2,MANTOVA CAMPO CANOA,28.6,31.1,52,57,0,1.9,315
826356,13/09/23 18:00,648.951,2,MANTOVA CAMPO CANOA,28.3,29.8,53,61,0,0.7,338
826356,13/09/23 20:00,648.9562,2,MANTOVA CAMPO CANOA,26,27.4,62,70,0,0,113
826356,13/09/23 22:00,648.9579,2,MANTOVA CAMPO CANOA,18.7,25.6,71,97,0.4,2.2,45
826356,14/09/23 00:00,648.9579,2,MANTOVA CAMPO CANOA,21.1,21.9,87,93,0,2.4,293
826356,14/09/23 02:00,648.9579,2,MANTOVA CAMPO CANOA,21.5,21.8,88,91,0,1.8,270
826356,14/09/23 04:00,648.9579,2,MANTOVA CAMPO CANOA,20.7,21.3,90,93,0,2,225
826356,14/09/23 06:00,648.9583,2,MANTOVA CAMPO CANOA,20,20.8,92,94,0,2,225
826356,14/09/23 08:00,648.96,2,MANTOVA CAMPO CANOA,19.6,20.3,93,95,0,1.8,270
826356,14/09/23 10:00,648.9617,2,MANTOVA CAMPO CANOA,20.5,22.6,89,92,0,2,293
826356,14/09/23 12:00,648.9617,2,MANTOVA CAMPO CANOA,25,26.3,74,79,0,1.6,315
826356,14/09/23 14:00,648.9617,2,MANTOVA CAMPO CANOA,26.9,28.7,62,71,0,2,315
826356,14/09/23 16:00,648.9617,2,MANTOVA CAMPO CANOA,28.2,31.9,58,64,0,0.8,0
826356,14/09/23 18:00,648.9624,2,MANTOVA CAMPO CANOA,30.2,32.4,55,59,0,0.4,23
826356,14/09/23 20:00,648.9634,2,MANTOVA CAMPO CANOA,25.3,27.7,66,75,0,0.1,158
826356,14/09/23 22:00,648.9636,2,MANTOVA CAMPO CANOA,24.1,24.6,76,80,0,0.7,135
826356,15/09/23 00:00,648.9636,2,MANTOVA CAMPO CANOA,22.5,23.4,80,88,0,0.3,45
826356,15/09/23 02:00,648.9636,2,MANTOVA CAMPO CANOA,21.1,22.1,83,86,0,0.6,45
826356,15/09/23 04:00,648.9636,2,MANTOVA CAMPO CANOA,19.4,21.1,82,92,0,0.5,45
826356,15/09/23 06:00,648.964,2,MANTOVA CAMPO CANOA,19.5,19.8,89,92,0,0.2,45
826356,15/09/23 08:00,648.9659,2,MANTOVA CAMPO CANOA,19.5,21,83,90,0,0.5,158
826356,15/09/23 10:00,648.9671,2,MANTOVA CAMPO CANOA,21.9,22.4,76,81,0.2,0.9,113
826356,15/09/23 12:00,648.9692,2,MANTOVA CAMPO CANOA,21.6,24.3,74,88,0,0.7,45
826356,15/09/23 14:00,648.9692,2,MANTOVA CAMPO CANOA,25.8,27.7,65,74,0,0.7,45
826356,15/09/23 16:00,648.9692,2,MANTOVA CAMPO CANOA,28.2,29.6,58,66,0,1.1,113
826356,15/09/23 18:00,648.9714,2,MANTOVA CAMPO CANOA,28.4,30.4,53,59,0,0.8,90
826356,15/09/23 20:00,648.9756,2,MANTOVA CAMPO CANOA,24.3,26.4,66,74,0,0.7,113
826356,15/09/23 22:00,648.9757,2,MANTOVA CAMPO CANOA,22.6,23.4,78,81,0,0.2,90
826356,16/09/23 00:00,648.9757,2,MANTOVA CAMPO CANOA,20.5,22,84,90,0,0.1,45
826356,16/09/23 02:00,648.9757,2,MANTOVA CAMPO CANOA,19.5,20,88,89,0,0.2,68
826356,16/09/23 04:00,648.9757,2,MANTOVA CAMPO CANOA,18.6,19,87,89,0,0,45
